time,indices,devices,datum,types,methods,units
"2024-07-13 17:41:28",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 17:41:28",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 17:41:28",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 17:41:28",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 17:41:28",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 17:41:28",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 17:41:28",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 17:41:28",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 17:41:28",power.node_watts,node.spdr01,136,,,
"2024-07-13 17:41:28",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 17:41:28",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 17:41:28",power.mem_watts,node.spdr01,7,,,
"2024-07-13 17:41:28",system.process_count,node.spdr01,675,,,
"2024-07-13 17:50:58",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 17:50:58",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 17:50:58",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 17:50:58",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 17:50:58",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 17:50:58",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 17:50:58",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 17:50:58",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 17:50:58",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 17:50:58",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 17:50:58",power.node_watts,node.spdr01,136,,,
"2024-07-13 17:50:58",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 17:50:58",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 17:50:58",power.mem_watts,node.spdr01,7,,,
"2024-07-13 17:50:58",system.process_count,node.spdr01,675,,,
"2024-07-13 18:01:05",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 18:01:05",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 18:01:05",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 18:01:05",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 18:01:05",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 18:01:05",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 18:01:05",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 18:01:05",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 18:01:05",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 18:01:05",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 18:01:05",power.node_watts,node.spdr01,136,,,
"2024-07-13 18:01:05",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 18:01:05",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 18:01:05",power.mem_watts,node.spdr01,7,,,
"2024-07-13 18:01:05",system.process_count,node.spdr01,675,,,
"2024-07-13 18:10:55",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 18:10:55",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 18:10:55",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 18:10:55",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 18:10:55",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 18:10:55",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 18:10:55",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 18:10:55",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 18:10:55",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 18:10:55",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 18:10:55",power.node_watts,node.spdr01,136,,,
"2024-07-13 18:10:55",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 18:10:55",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 18:10:55",power.mem_watts,node.spdr01,7,,,
"2024-07-13 18:10:55",system.process_count,node.spdr01,675,,,
"2024-07-13 18:20:36",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 18:20:36",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 18:20:36",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 18:20:36",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 18:20:36",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 18:20:36",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 18:20:36",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 18:20:36",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 18:20:36",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 18:20:36",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 18:20:36",power.node_watts,node.spdr01,136,,,
"2024-07-13 18:20:36",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 18:20:36",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 18:20:36",power.mem_watts,node.spdr01,7,,,
"2024-07-13 18:20:36",system.process_count,node.spdr01,675,,,
"2024-07-13 18:30:42",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 18:30:42",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 18:30:42",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 18:30:42",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 18:30:42",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 18:30:42",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 18:30:42",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 18:30:42",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 18:30:42",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 18:30:42",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 18:30:42",power.node_watts,node.spdr01,136,,,
"2024-07-13 18:30:42",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 18:30:42",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 18:30:42",power.mem_watts,node.spdr01,7,,,
"2024-07-13 18:30:42",system.process_count,node.spdr01,675,,,
"2024-07-13 18:40:55",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 18:40:55",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 18:40:55",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 18:40:55",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 18:40:55",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 18:40:55",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 18:40:55",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 18:40:55",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 18:40:55",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 18:40:55",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 18:40:55",power.node_watts,node.spdr01,136,,,
"2024-07-13 18:40:55",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 18:40:55",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 18:40:55",power.mem_watts,node.spdr01,7,,,
"2024-07-13 18:40:55",system.process_count,node.spdr01,675,,,
"2024-07-13 18:50:28",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 18:50:28",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 18:50:28",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 18:50:28",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 18:50:28",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 18:50:28",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 18:50:28",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 18:50:28",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 18:50:28",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 18:50:28",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 18:50:28",power.node_watts,node.spdr01,136,,,
"2024-07-13 18:50:28",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 18:50:28",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 18:50:28",power.mem_watts,node.spdr01,7,,,
"2024-07-13 18:50:28",system.process_count,node.spdr01,675,,,
"2024-07-13 19:00:06",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 19:00:06",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 19:00:06",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 19:00:06",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 19:00:06",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 19:00:06",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 19:00:06",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 19:00:06",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 19:00:06",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 19:00:06",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 19:00:06",power.node_watts,node.spdr01,136,,,
"2024-07-13 19:00:06",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 19:00:06",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 19:00:06",power.mem_watts,node.spdr01,7,,,
"2024-07-13 19:00:06",system.process_count,node.spdr01,675,,,
"2024-07-13 19:10:34",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 19:10:34",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 19:10:34",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 19:10:34",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 19:10:34",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 19:10:34",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 19:10:34",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 19:10:34",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 19:10:34",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 19:10:34",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 19:10:34",power.node_watts,node.spdr01,136,,,
"2024-07-13 19:10:34",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 19:10:34",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 19:10:34",power.mem_watts,node.spdr01,7,,,
"2024-07-13 19:10:34",system.process_count,node.spdr01,675,,,
"2024-07-13 19:20:09",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 19:20:09",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 19:20:09",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 19:20:09",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 19:20:09",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 19:20:09",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 19:20:09",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 19:20:09",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 19:20:09",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 19:20:09",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 19:20:09",power.node_watts,node.spdr01,136,,,
"2024-07-13 19:20:09",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 19:20:09",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 19:20:09",power.mem_watts,node.spdr01,7,,,
"2024-07-13 19:20:09",system.process_count,node.spdr01,675,,,
"2024-07-13 19:30:33",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 19:30:33",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 19:30:33",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 19:30:33",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 19:30:33",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 19:30:33",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 19:30:33",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 19:30:33",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 19:30:33",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 19:30:33",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 19:30:33",power.node_watts,node.spdr01,136,,,
"2024-07-13 19:30:33",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 19:30:33",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 19:30:33",power.mem_watts,node.spdr01,7,,,
"2024-07-13 19:30:33",system.process_count,node.spdr01,675,,,
"2024-07-13 19:40:32",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 19:40:32",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 19:40:32",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 19:40:32",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 19:40:32",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 19:40:32",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 19:40:32",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 19:40:32",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 19:40:32",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 19:40:32",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 19:40:32",power.node_watts,node.spdr01,136,,,
"2024-07-13 19:40:32",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 19:40:32",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 19:40:32",power.mem_watts,node.spdr01,7,,,
"2024-07-13 19:40:32",system.process_count,node.spdr01,675,,,
"2024-07-13 19:50:22",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 19:50:22",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 19:50:22",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 19:50:22",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 19:50:22",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 19:50:22",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 19:50:22",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 19:50:22",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 19:50:22",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 19:50:22",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 19:50:22",power.node_watts,node.spdr01,136,,,
"2024-07-13 19:50:22",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 19:50:22",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 19:50:22",power.mem_watts,node.spdr01,7,,,
"2024-07-13 19:50:22",system.process_count,node.spdr01,675,,,
"2024-07-13 19:59:56",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 19:59:56",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 19:59:56",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 19:59:56",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 19:59:56",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 19:59:56",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 19:59:56",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 19:59:56",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 19:59:56",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 19:59:56",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 19:59:56",power.node_watts,node.spdr01,136,,,
"2024-07-13 19:59:56",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 19:59:56",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 19:59:56",power.mem_watts,node.spdr01,7,,,
"2024-07-13 19:59:56",system.process_count,node.spdr01,675,,,
"2024-07-13 20:09:27",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 20:09:27",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 20:09:27",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 20:09:27",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 20:09:27",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 20:09:27",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 20:09:27",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 20:09:27",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 20:09:27",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 20:09:27",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 20:09:27",power.node_watts,node.spdr01,136,,,
"2024-07-13 20:09:27",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 20:09:27",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 20:09:27",power.mem_watts,node.spdr01,7,,,
"2024-07-13 20:09:27",system.process_count,node.spdr01,675,,,
"2024-07-13 20:19:54",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 20:19:54",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 20:19:54",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 20:19:54",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 20:19:54",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 20:19:54",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 20:19:54",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 20:19:54",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 20:19:54",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 20:19:54",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 20:19:54",power.node_watts,node.spdr01,136,,,
"2024-07-13 20:19:54",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 20:19:54",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 20:19:54",power.mem_watts,node.spdr01,7,,,
"2024-07-13 20:19:54",system.process_count,node.spdr01,675,,,
"2024-07-13 20:29:39",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 20:29:39",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 20:29:39",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 20:29:39",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 20:29:39",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 20:29:39",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 20:29:39",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 20:29:39",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 20:29:39",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 20:29:39",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 20:29:39",power.node_watts,node.spdr01,136,,,
"2024-07-13 20:29:39",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 20:29:39",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 20:29:39",power.mem_watts,node.spdr01,7,,,
"2024-07-13 20:29:39",system.process_count,node.spdr01,675,,,
"2024-07-13 20:39:44",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 20:39:44",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 20:39:44",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 20:39:44",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 20:39:44",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 20:39:44",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 20:39:44",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 20:39:44",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 20:39:44",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 20:39:44",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 20:39:44",power.node_watts,node.spdr01,136,,,
"2024-07-13 20:39:44",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 20:39:44",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 20:39:44",power.mem_watts,node.spdr01,7,,,
"2024-07-13 20:39:44",system.process_count,node.spdr01,675,,,
"2024-07-13 20:50:11",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 20:50:11",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 20:50:11",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 20:50:11",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 20:50:11",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 20:50:11",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 20:50:11",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 20:50:11",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 20:50:11",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 20:50:11",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 20:50:11",power.node_watts,node.spdr01,136,,,
"2024-07-13 20:50:11",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 20:50:11",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 20:50:11",power.mem_watts,node.spdr01,7,,,
"2024-07-13 20:50:11",system.process_count,node.spdr01,675,,,
"2024-07-13 20:59:59",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 20:59:59",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 20:59:59",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 20:59:59",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 20:59:59",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 20:59:59",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 20:59:59",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 20:59:59",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 20:59:59",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 20:59:59",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 20:59:59",power.node_watts,node.spdr01,136,,,
"2024-07-13 20:59:59",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 20:59:59",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 20:59:59",power.mem_watts,node.spdr01,7,,,
"2024-07-13 20:59:59",system.process_count,node.spdr01,675,,,
"2024-07-13 21:10:02",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 21:10:02",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 21:10:02",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 21:10:02",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 21:10:02",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 21:10:02",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 21:10:02",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 21:10:02",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 21:10:02",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 21:10:02",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 21:10:02",power.node_watts,node.spdr01,136,,,
"2024-07-13 21:10:02",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 21:10:02",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 21:10:02",power.mem_watts,node.spdr01,7,,,
"2024-07-13 21:10:02",system.process_count,node.spdr01,675,,,
"2024-07-13 21:19:51",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 21:19:51",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 21:19:51",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 21:19:51",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 21:19:51",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 21:19:51",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 21:19:51",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 21:19:51",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 21:19:51",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 21:19:51",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 21:19:51",power.node_watts,node.spdr01,136,,,
"2024-07-13 21:19:51",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 21:19:51",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 21:19:51",power.mem_watts,node.spdr01,7,,,
"2024-07-13 21:19:51",system.process_count,node.spdr01,675,,,
"2024-07-13 21:29:23",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 21:29:23",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 21:29:23",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 21:29:23",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 21:29:23",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 21:29:23",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 21:29:23",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 21:29:23",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 21:29:23",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 21:29:23",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 21:29:23",power.node_watts,node.spdr01,136,,,
"2024-07-13 21:29:23",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 21:29:23",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 21:29:23",power.mem_watts,node.spdr01,7,,,
"2024-07-13 21:29:23",system.process_count,node.spdr01,675,,,
"2024-07-13 21:39:08",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 21:39:08",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 21:39:08",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 21:39:08",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 21:39:08",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 21:39:08",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 21:39:08",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 21:39:08",temperature.exit_air_temp,node.spdr01,40.0,,,
"2024-07-13 21:39:08",network.send_bytes[en0],node.spdr01,2089344766157,,,
"2024-07-13 21:39:08",network.recv_bytes[en0],node.spdr01,414705804013,,,
"2024-07-13 21:39:08",power.node_watts,node.spdr01,136,,,
"2024-07-13 21:39:08",power.chassis_watts,node.spdr01,135,,,
"2024-07-13 21:39:08",power.cpu_watts,node.spdr01,50,,,
"2024-07-13 21:39:08",power.mem_watts,node.spdr01,7,,,
"2024-07-13 21:39:08",system.process_count,node.spdr01,675,,,
"2024-07-13 21:49:16",cpu.user_percent,node.spdr01,0.2,,,
"2024-07-13 21:49:16",cpu.system_percent,node.spdr01,0.5,,,
"2024-07-13 21:49:16",cpu.idle_percent,node.spdr01,99.3,,,
"2024-07-13 21:49:16",cpu.usage_percent,node.spdr01,0.7,,,
"2024-07-13 21:49:16",cpu.load_1,node.spdr01,14.0,,,
"2024-07-13 21:49:16",cpu.load_5,node.spdr01,39.61,,,
"2024-07-13 21:49:16",cpu.load_15,node.spdr01,47.04,,,
"2024-07-13 21:49:16",temperature.exit_air_temp,node.spdr01,40.0,,,
